
bronson_pext_bst_occ,144,20000,25,25,381,12039,2276151731,75871724,1138072509,1138092254,75872158,4552316494,151743883,
bronson_pext_bst_occ,190,20000,25,25,383,12008,2656109108,88536970,1328019449,1328041837,88535376,5312170394,177072346,
sigouin_int_bst_kcas,24,200000,25,25,343,99806,413389952,13779665,206709715,206698403,13780270,826798070,27559935,
sigouin_int_bst_kcas,48,200000,25,25,362,99892,525279657,17509321,262620107,262645557,17508855,1050545321,35018177,
sigouin_int_bst_kcas,96,200000,25,25,375,99705,763340406,25444680,381685043,381706291,25446377,1526731740,50891058,
sigouin_int_bst_kcas,144,200000,25,25,373,100116,967500648,32250021,483742178,483757416,32249986,1935000242,64500008,
sigouin_int_bst_kcas,190,200000,25,25,402,100099,1013365971,33778865,506688070,506694478,33779418,2026748519,67558283,
sigouin_int_bst_kcas_unbalanced,24,200000,25,25,341,100325,505957663,16865255,252999252,252947575,16864894,1011904490,33730149,
sigouin_int_bst_kcas_unbalanced,48,200000,25,25,359,99847,662828430,22094281,331476279,331425418,22096723,1325730127,44191004,
sigouin_int_bst_kcas_unbalanced,96,200000,25,25,369,99931,1066932514,35564417,533454753,533457435,35563739,2133844702,71128156,
sigouin_int_bst_kcas_unbalanced,144,200000,25,25,357,100206,1203336427,40111214,601701844,601622518,40110812,2406660789,80222026,
sigouin_int_bst_kcas_unbalanced,190,200000,25,25,363,99681,1314850894,43828363,657402788,657419163,43827398,2629672845,87655761,
bronson_pext_bst_occ,24,200000,25,25,346,120452,678999742,22633324,339516757,339507650,22634146,1358024149,45267471,
bronson_pext_bst_occ,48,200000,25,25,354,120357,999042090,33301403,499464571,499498878,33298781,1998005539,66600184,
bronson_pext_bst_occ,96,200000,25,25,365,120656,1581149377,52704979,790589201,790555424,52704820,3162294002,105409800,
bronson_pext_bst_occ,144,200000,25,25,400,120661,2047292785,68243092,1023708210,1023639061,68244909,4094640056,136488001,
